decision_id,trainset_id,decision_date,decision,reason_summary,actual_outcome,remarks
D122025-10-13,12,13-10-2025,standby,Operational Buffer,success,Issue Noted
D132025-10-13,13,13-10-2025,maintenance,Scheduled Cleaning,withdrawn,Override Applied
D142025-10-13,14,13-10-2025,standby,Operational Buffer,delayed,Override Applied
D152025-10-13,15,13-10-2025,inducted,Mileage Balanced,withdrawn,OK
D162025-10-13,16,13-10-2025,standby,Operational Buffer,withdrawn,Override Applied
D172025-10-13,17,13-10-2025,inducted,Mileage Balanced,withdrawn,Override Applied
D182025-10-13,18,13-10-2025,inducted,Mileage Balanced,success,Override Applied
D192025-10-13,19,13-10-2025,maintenance,Pending Job Card,delayed,Override Applied
D202025-10-13,20,13-10-2025,maintenance,Fitness Certificate Expired,success,OK
D212025-10-13,21,13-10-2025,inducted,Service Ready,withdrawn,Override Applied
D222025-10-13,22,13-10-2025,inducted,Service Ready,delayed,Override Applied
D232025-10-13,23,13-10-2025,inducted,Service Ready,withdrawn,Issue Noted
D242025-10-13,24,13-10-2025,inducted,Branding Commitment,withdrawn,Override Applied
D252025-10-13,25,13-10-2025,inducted,Branding Commitment,delayed,Issue Noted
D262025-10-13,26,13-10-2025,inducted,Mileage Balanced,withdrawn,Override Applied
D272025-10-13,27,13-10-2025,inducted,Service Ready,delayed,Issue Noted
D282025-10-13,28,13-10-2025,maintenance,Scheduled Cleaning,withdrawn,OK
D292025-10-13,29,13-10-2025,standby,Reserve Rake,withdrawn,Override Applied
D302025-10-13,30,13-10-2025,inducted,Branding Commitment,delayed,Override Applied
D312025-10-13,31,13-10-2025,maintenance,Fitness Certificate Expired,withdrawn,Issue Noted
D322025-10-13,32,13-10-2025,maintenance,Pending Job Card,success,OK
D332025-10-13,33,13-10-2025,inducted,Branding Commitment,withdrawn,OK
D342025-10-13,34,13-10-2025,inducted,Branding Commitment,success,Issue Noted
D352025-10-13,35,13-10-2025,inducted,Service Ready,withdrawn,Override Applied
D362025-10-13,36,13-10-2025,inducted,Mileage Balanced,withdrawn,Issue Noted
D372025-10-13,37,13-10-2025,inducted,Service Ready,withdrawn,OK
D382025-10-13,38,13-10-2025,inducted,Mileage Balanced,withdrawn,Issue Noted
D392025-10-13,39,13-10-2025,inducted,Service Ready,success,Issue Noted
D402025-10-13,40,13-10-2025,inducted,Service Ready,withdrawn,Override Applied
D412025-10-13,41,13-10-2025,maintenance,Scheduled Cleaning,delayed,OK
D422025-10-13,42,13-10-2025,inducted,Service Ready,delayed,OK
D432025-10-13,43,13-10-2025,inducted,Service Ready,success,OK
D442025-10-13,44,13-10-2025,inducted,Mileage Balanced,delayed,Issue Noted
D452025-10-13,45,13-10-2025,maintenance,Scheduled Cleaning,success,Issue Noted
D462025-10-13,46,13-10-2025,standby,Operational Buffer,withdrawn,Override Applied
D472025-10-13,47,13-10-2025,standby,Operational Buffer,success,Override Applied
D482025-10-13,48,13-10-2025,inducted,Service Ready,delayed,Issue Noted
D492025-10-13,49,13-10-2025,maintenance,Pending Job Card,delayed,OK
D502025-10-13,50,13-10-2025,inducted,Service Ready,delayed,Issue Noted
D512025-10-13,51,13-10-2025,standby,Operational Buffer,withdrawn,OK
D522025-10-13,52,13-10-2025,standby,Operational Buffer,success,Override Applied
D532025-10-13,53,13-10-2025,inducted,Branding Commitment,withdrawn,OK
D542025-10-13,54,13-10-2025,maintenance,Scheduled Cleaning,delayed,Issue Noted
D552025-10-13,55,13-10-2025,standby,Operational Buffer,withdrawn,OK
D562025-10-13,56,13-10-2025,inducted,Service Ready,success,Issue Noted
D572025-10-13,57,13-10-2025,inducted,Service Ready,withdrawn,Override Applied
D582025-10-13,58,13-10-2025,maintenance,Fitness Certificate Expired,delayed,Override Applied
D592025-10-13,59,13-10-2025,inducted,Service Ready,success,Issue Noted
D602025-10-13,60,13-10-2025,standby,Operational Buffer,withdrawn,Issue Noted
D612025-10-13,61,13-10-2025,standby,Operational Buffer,delayed,OK
D622025-10-13,62,13-10-2025,inducted,Branding Commitment,delayed,Override Applied
D632025-10-13,63,13-10-2025,inducted,Mileage Balanced,success,Issue Noted
D642025-10-13,64,13-10-2025,maintenance,Fitness Certificate Expired,delayed,OK
D652025-10-13,65,13-10-2025,inducted,Service Ready,delayed,OK
D662025-10-13,66,13-10-2025,inducted,Service Ready,delayed,Override Applied
D672025-10-13,67,13-10-2025,inducted,Service Ready,delayed,Override Applied
D682025-10-13,68,13-10-2025,inducted,Mileage Balanced,withdrawn,OK
D692025-10-13,69,13-10-2025,inducted,Service Ready,success,Issue Noted
D702025-10-13,70,13-10-2025,inducted,Service Ready,withdrawn,Issue Noted
D712025-10-13,71,13-10-2025,inducted,Branding Commitment,withdrawn,OK
D722025-10-13,72,13-10-2025,inducted,Branding Commitment,withdrawn,Issue Noted
D732025-10-13,73,13-10-2025,inducted,Mileage Balanced,withdrawn,Issue Noted
D742025-10-13,74,13-10-2025,inducted,Service Ready,delayed,OK
D752025-10-13,75,13-10-2025,inducted,Branding Commitment,delayed,Override Applied
D762025-10-13,76,13-10-2025,inducted,Branding Commitment,success,Override Applied
D772025-10-13,77,13-10-2025,inducted,Mileage Balanced,withdrawn,OK
D782025-10-13,78,13-10-2025,standby,Operational Buffer,delayed,OK
D792025-10-13,79,13-10-2025,maintenance,Scheduled Cleaning,withdrawn,Issue Noted
D802025-10-13,80,13-10-2025,standby,Reserve Rake,delayed,OK
D812025-10-13,81,13-10-2025,standby,Reserve Rake,withdrawn,OK
D822025-10-13,82,13-10-2025,inducted,Service Ready,delayed,OK
D832025-10-13,83,13-10-2025,maintenance,Pending Job Card,delayed,Override Applied
D842025-10-13,84,13-10-2025,standby,Reserve Rake,success,Issue Noted
D852025-10-13,85,13-10-2025,maintenance,Pending Job Card,success,Issue Noted
D862025-10-13,86,13-10-2025,maintenance,Scheduled Cleaning,success,Override Applied
D872025-10-13,87,13-10-2025,inducted,Mileage Balanced,withdrawn,OK
D882025-10-13,88,13-10-2025,inducted,Branding Commitment,delayed,Override Applied
D892025-10-13,89,13-10-2025,standby,Operational Buffer,delayed,OK
D902025-10-13,90,13-10-2025,maintenance,Scheduled Cleaning,delayed,OK
D912025-10-13,91,13-10-2025,inducted,Mileage Balanced,withdrawn,Override Applied
D922025-10-13,92,13-10-2025,inducted,Service Ready,withdrawn,OK
D932025-10-13,93,13-10-2025,standby,Reserve Rake,delayed,Override Applied
D942025-10-13,94,13-10-2025,maintenance,Fitness Certificate Expired,withdrawn,Override Applied
D952025-10-13,95,13-10-2025,inducted,Branding Commitment,withdrawn,Override Applied
D962025-10-13,96,13-10-2025,maintenance,Pending Job Card,success,OK
D972025-10-13,97,13-10-2025,inducted,Branding Commitment,delayed,Issue Noted
D982025-10-13,98,13-10-2025,maintenance,Scheduled Cleaning,withdrawn,Override Applied
D992025-10-13,99,13-10-2025,inducted,Branding Commitment,delayed,Override Applied
D1002025-10-13,100,13-10-2025,standby,Reserve Rake,success,OK
D12025-10-14,1,14-10-2025,inducted,Mileage Balanced,success,Override Applied
D22025-10-14,2,14-10-2025,inducted,Mileage Balanced,delayed,OK
D32025-10-14,3,14-10-2025,inducted,Branding Commitment,withdrawn,OK
D42025-10-14,4,14-10-2025,inducted,Branding Commitment,delayed,OK
D52025-10-14,5,14-10-2025,standby,Reserve Rake,success,Issue Noted
D62025-10-14,6,14-10-2025,inducted,Service Ready,delayed,Issue Noted
D72025-10-14,7,14-10-2025,maintenance,Fitness Certificate Expired,delayed,Issue Noted
D82025-10-14,8,14-10-2025,inducted,Mileage Balanced,delayed,Issue Noted
D92025-10-14,9,14-10-2025,inducted,Mileage Balanced,delayed,Issue Noted
D102025-10-14,10,14-10-2025,standby,Operational Buffer,delayed,Issue Noted
D112025-10-14,11,14-10-2025,maintenance,Fitness Certificate Expired,delayed,Override Applied
D122025-10-14,12,14-10-2025,inducted,Service Ready,delayed,Override Applied
D132025-10-14,13,14-10-2025,maintenance,Fitness Certificate Expired,withdrawn,Issue Noted
D142025-10-14,14,14-10-2025,maintenance,Pending Job Card,delayed,Override Applied
D152025-10-14,15,14-10-2025,maintenance,Fitness Certificate Expired,success,Override Applied
D162025-10-14,16,14-10-2025,inducted,Mileage Balanced,delayed,Override Applied
D172025-10-14,17,14-10-2025,inducted,Service Ready,withdrawn,OK
D182025-10-14,18,14-10-2025,inducted,Service Ready,success,Override Applied
D192025-10-14,19,14-10-2025,standby,Operational Buffer,delayed,Issue Noted
D202025-10-14,20,14-10-2025,inducted,Mileage Balanced,withdrawn,OK
D212025-10-14,21,14-10-2025,inducted,Mileage Balanced,delayed,OK
D222025-10-14,22,14-10-2025,inducted,Branding Commitment,withdrawn,Override Applied
D232025-10-14,23,14-10-2025,inducted,Service Ready,success,Override Applied
D242025-10-14,24,14-10-2025,standby,Reserve Rake,delayed,Override Applied
D252025-10-14,25,14-10-2025,inducted,Mileage Balanced,delayed,Issue Noted
D262025-10-14,26,14-10-2025,inducted,Mileage Balanced,withdrawn,OK
D272025-10-14,27,14-10-2025,inducted,Service Ready,withdrawn,Issue Noted
D282025-10-14,28,14-10-2025,inducted,Mileage Balanced,withdrawn,OK
D292025-10-14,29,14-10-2025,inducted,Branding Commitment,delayed,OK
D302025-10-14,30,14-10-2025,standby,Operational Buffer,delayed,Issue Noted
D312025-10-14,31,14-10-2025,inducted,Service Ready,delayed,OK
D322025-10-14,32,14-10-2025,inducted,Branding Commitment,withdrawn,Override Applied
D332025-10-14,33,14-10-2025,standby,Operational Buffer,delayed,Issue Noted
D342025-10-14,34,14-10-2025,inducted,Service Ready,success,Issue Noted
D352025-10-14,35,14-10-2025,maintenance,Pending Job Card,delayed,Override Applied
D362025-10-14,36,14-10-2025,maintenance,Pending Job Card,success,Issue Noted
D372025-10-14,37,14-10-2025,inducted,Branding Commitment,delayed,Issue Noted
D382025-10-14,38,14-10-2025,inducted,Mileage Balanced,delayed,OK
D392025-10-14,39,14-10-2025,maintenance,Scheduled Cleaning,withdrawn,Issue Noted
D402025-10-14,40,14-10-2025,inducted,Service Ready,withdrawn,Issue Noted
D412025-10-14,41,14-10-2025,maintenance,Scheduled Cleaning,delayed,Override Applied
D422025-10-14,42,14-10-2025,standby,Operational Buffer,withdrawn,Issue Noted
D432025-10-14,43,14-10-2025,inducted,Mileage Balanced,success,Override Applied
D442025-10-14,44,14-10-2025,standby,Reserve Rake,withdrawn,Override Applied
D452025-10-14,45,14-10-2025,inducted,Service Ready,delayed,OK
D462025-10-14,46,14-10-2025,inducted,Service Ready,delayed,Issue Noted
D472025-10-14,47,14-10-2025,inducted,Service Ready,delayed,OK
D482025-10-14,48,14-10-2025,standby,Operational Buffer,withdrawn,Issue Noted
D492025-10-14,49,14-10-2025,inducted,Mileage Balanced,delayed,Override Applied
D502025-10-14,50,14-10-2025,standby,Reserve Rake,delayed,Issue Noted
D512025-10-14,51,14-10-2025,maintenance,Scheduled Cleaning,success,Override Applied
D522025-10-14,52,14-10-2025,maintenance,Fitness Certificate Expired,success,Issue Noted
D532025-10-14,53,14-10-2025,standby,Reserve Rake,success,OK
D542025-10-14,54,14-10-2025,inducted,Mileage Balanced,delayed,Override Applied
D552025-10-14,55,14-10-2025,inducted,Branding Commitment,success,Override Applied
D562025-10-14,56,14-10-2025,maintenance,Pending Job Card,withdrawn,OK
D572025-10-14,57,14-10-2025,standby,Operational Buffer,delayed,Override Applied
D582025-10-14,58,14-10-2025,inducted,Service Ready,success,Override Applied
D592025-10-14,59,14-10-2025,inducted,Service Ready,delayed,OK
D602025-10-14,60,14-10-2025,inducted,Service Ready,withdrawn,OK
D612025-10-14,61,14-10-2025,inducted,Branding Commitment,delayed,OK
D622025-10-14,62,14-10-2025,inducted,Service Ready,delayed,Issue Noted
D632025-10-14,63,14-10-2025,inducted,Mileage Balanced,success,OK
D642025-10-14,64,14-10-2025,inducted,Service Ready,delayed,OK
D652025-10-14,65,14-10-2025,inducted,Service Ready,withdrawn,Override Applied
D662025-10-14,66,14-10-2025,inducted,Service Ready,success,Issue Noted
D672025-10-14,67,14-10-2025,inducted,Branding Commitment,withdrawn,Issue Noted
D682025-10-14,68,14-10-2025,inducted,Service Ready,success,Override Applied
D692025-10-14,69,14-10-2025,inducted,Service Ready,withdrawn,Issue Noted
D702025-10-14,70,14-10-2025,inducted,Mileage Balanced,delayed,Issue Noted
D712025-10-14,71,14-10-2025,maintenance,Fitness Certificate Expired,delayed,Override Applied
D722025-10-14,72,14-10-2025,inducted,Branding Commitment,delayed,OK
D732025-10-14,73,14-10-2025,maintenance,Scheduled Cleaning,success,Override Applied
D742025-10-14,74,14-10-2025,maintenance,Fitness Certificate Expired,success,Issue Noted
D752025-10-14,75,14-10-2025,inducted,Branding Commitment,delayed,Override Applied
D762025-10-14,76,14-10-2025,maintenance,Pending Job Card,success,OK
D772025-10-14,77,14-10-2025,inducted,Mileage Balanced,delayed,Override Applied
D782025-10-14,78,14-10-2025,inducted,Branding Commitment,success,OK
D792025-10-14,79,14-10-2025,standby,Operational Buffer,success,Override Applied
D802025-10-14,80,14-10-2025,maintenance,Fitness Certificate Expired,success,Override Applied
D812025-10-14,81,14-10-2025,maintenance,Fitness Certificate Expired,delayed,OK
D822025-10-14,82,14-10-2025,maintenance,Pending Job Card,delayed,OK
D832025-10-14,83,14-10-2025,inducted,Branding Commitment,withdrawn,OK
D842025-10-14,84,14-10-2025,standby,Operational Buffer,withdrawn,Issue Noted
D852025-10-14,85,14-10-2025,inducted,Mileage Balanced,withdrawn,OK
D862025-10-14,86,14-10-2025,maintenance,Scheduled Cleaning,success,Override Applied
D872025-10-14,87,14-10-2025,inducted,Service Ready,success,Issue Noted
D882025-10-14,88,14-10-2025,inducted,Mileage Balanced,delayed,Override Applied
D892025-10-14,89,14-10-2025,maintenance,Pending Job Card,success,OK
D902025-10-14,90,14-10-2025,maintenance,Fitness Certificate Expired,success,OK
D912025-10-14,91,14-10-2025,maintenance,Fitness Certificate Expired,withdrawn,Override Applied
D922025-10-14,92,14-10-2025,standby,Reserve Rake,success,OK
D932025-10-14,93,14-10-2025,standby,Operational Buffer,delayed,Issue Noted
D942025-10-14,94,14-10-2025,maintenance,Scheduled Cleaning,success,Override Applied
D952025-10-14,95,14-10-2025,inducted,Service Ready,success,Issue Noted
D962025-10-14,96,14-10-2025,maintenance,Scheduled Cleaning,success,Override Applied
D972025-10-14,97,14-10-2025,inducted,Service Ready,delayed,Issue Noted
D982025-10-14,98,14-10-2025,inducted,Branding Commitment,withdrawn,Issue Noted
D992025-10-14,99,14-10-2025,inducted,Mileage Balanced,delayed,OK
D1002025-10-14,100,14-10-2025,maintenance,Pending Job Card,withdrawn,Issue Noted
D12025-10-15,1,15-10-2025,maintenance,Scheduled Cleaning,withdrawn,OK
D22025-10-15,2,15-10-2025,inducted,Branding Commitment,success,Override Applied
D32025-10-15,3,15-10-2025,inducted,Branding Commitment,delayed,Override Applied
D42025-10-15,4,15-10-2025,standby,Reserve Rake,delayed,OK
D52025-10-15,5,15-10-2025,inducted,Mileage Balanced,success,Override Applied
D62025-10-15,6,15-10-2025,inducted,Branding Commitment,success,OK
D72025-10-15,7,15-10-2025,standby,Operational Buffer,success,OK
D82025-10-15,8,15-10-2025,inducted,Branding Commitment,delayed,Issue Noted
D92025-10-15,9,15-10-2025,inducted,Mileage Balanced,withdrawn,Issue Noted
D102025-10-15,10,15-10-2025,inducted,Service Ready,withdrawn,Override Applied
D112025-10-15,11,15-10-2025,inducted,Mileage Balanced,success,Issue Noted
D122025-10-15,12,15-10-2025,standby,Reserve Rake,withdrawn,Issue Noted
D132025-10-15,13,15-10-2025,inducted,Branding Commitment,withdrawn,Override Applied
D142025-10-15,14,15-10-2025,standby,Reserve Rake,success,Issue Noted
D152025-10-15,15,15-10-2025,standby,Operational Buffer,success,Issue Noted
D162025-10-15,16,15-10-2025,inducted,Branding Commitment,delayed,Override Applied
D172025-10-15,17,15-10-2025,inducted,Service Ready,withdrawn,OK
D182025-10-15,18,15-10-2025,inducted,Service Ready,withdrawn,Override Applied
D192025-10-15,19,15-10-2025,inducted,Branding Commitment,delayed,Override Applied
D202025-10-15,20,15-10-2025,inducted,Service Ready,delayed,Issue Noted
D212025-10-15,21,15-10-2025,inducted,Branding Commitment,withdrawn,Issue Noted
D222025-10-15,22,15-10-2025,inducted,Branding Commitment,success,Issue Noted
D232025-10-15,23,15-10-2025,maintenance,Scheduled Cleaning,withdrawn,Issue Noted
D242025-10-15,24,15-10-2025,maintenance,Fitness Certificate Expired,withdrawn,OK
D252025-10-15,25,15-10-2025,standby,Reserve Rake,withdrawn,Override Applied
D262025-10-15,26,15-10-2025,inducted,Mileage Balanced,delayed,Issue Noted
D272025-10-15,27,15-10-2025,inducted,Service Ready,success,Issue Noted
D282025-10-15,28,15-10-2025,inducted,Service Ready,success,OK
D292025-10-15,29,15-10-2025,inducted,Mileage Balanced,delayed,Override Applied
D302025-10-15,30,15-10-2025,standby,Reserve Rake,delayed,Issue Noted
D312025-10-15,31,15-10-2025,maintenance,Fitness Certificate Expired,success,Override Applied
D322025-10-15,32,15-10-2025,inducted,Service Ready,withdrawn,OK
D332025-10-15,33,15-10-2025,maintenance,Pending Job Card,delayed,OK
D342025-10-15,34,15-10-2025,maintenance,Pending Job Card,withdrawn,OK
D352025-10-15,35,15-10-2025,inducted,Service Ready,success,Override Applied
D362025-10-15,36,15-10-2025,standby,Reserve Rake,success,Issue Noted
D372025-10-15,37,15-10-2025,standby,Reserve Rake,success,OK
D382025-10-15,38,15-10-2025,standby,Operational Buffer,success,Override Applied
D392025-10-15,39,15-10-2025,maintenance,Fitness Certificate Expired,delayed,Issue Noted
D402025-10-15,40,15-10-2025,standby,Reserve Rake,withdrawn,Override Applied
D412025-10-15,41,15-10-2025,standby,Operational Buffer,withdrawn,Issue Noted
D422025-10-15,42,15-10-2025,maintenance,Pending Job Card,success,Override Applied
D432025-10-15,43,15-10-2025,standby,Operational Buffer,withdrawn,Override Applied
D442025-10-15,44,15-10-2025,inducted,Mileage Balanced,success,Issue Noted
D452025-10-15,45,15-10-2025,inducted,Service Ready,success,Issue Noted
D462025-10-15,46,15-10-2025,standby,Operational Buffer,delayed,Override Applied
D472025-10-15,47,15-10-2025,maintenance,Fitness Certificate Expired,success,OK
D482025-10-15,48,15-10-2025,maintenance,Pending Job Card,delayed,Issue Noted
D492025-10-15,49,15-10-2025,inducted,Mileage Balanced,success,Issue Noted
D502025-10-15,50,15-10-2025,maintenance,Fitness Certificate Expired,withdrawn,Issue Noted
D512025-10-15,51,15-10-2025,maintenance,Pending Job Card,success,Override Applied
D522025-10-15,52,15-10-2025,inducted,Service Ready,withdrawn,Override Applied
D532025-10-15,53,15-10-2025,standby,Operational Buffer,success,Override Applied
