record_id,trainset_id,rake_number,bogie_count,date,time_slot,station_name,in_time,out_time,passenger_capacity,passengers_boarded,passengers_alighted,occupancy_rate
5328,54,R1053,4,23-09-2025,Midday,Companypady,10:09,10:10,1300,47,20,2.3
5329,54,R1053,4,23-09-2025,Midday,Ambattukavu,10:15,10:17,1300,29,61,0
5330,54,R1053,4,23-09-2025,Midday,Muttom,10:21,10:24,1300,42,45,0
5331,54,R1053,4,23-09-2025,Midday,Kalamassery,10:25,10:27,1300,37,66,0
5332,54,R1053,4,23-09-2025,Midday,Cochin University,10:29,10:30,1300,72,47,1.9
5333,54,R1053,4,23-09-2025,Midday,Pathadipalam,10:33,10:36,1300,41,26,3.1
5334,54,R1053,4,23-09-2025,Midday,Edapally,10:38,10:40,1300,64,36,5.2
5335,54,R1053,4,23-09-2025,Midday,Changampuzha Park,10:43,10:46,1300,47,22,7.2
5336,54,R1053,4,23-09-2025,Midday,Palarivattom,10:49,10:51,1300,20,10,7.9
5337,54,R1053,4,23-09-2025,Midday,JLN Stadium,10:55,10:57,1300,8,67,3.4
5338,54,R1053,4,23-09-2025,Midday,Kaloor,11:00,11:01,1300,42,48,2.9
5339,54,R1053,4,23-09-2025,Midday,Town Hall,11:06,11:08,1300,61,53,3.5
5340,54,R1053,4,23-09-2025,Midday,M.G Road,11:09,11:11,1300,11,38,1.5
5341,54,R1053,4,23-09-2025,Midday,Maharaja's College,11:12,11:15,1300,50,34,2.7
5342,54,R1053,4,23-09-2025,Midday,Emakulam South,11:17,11:18,1300,80,69,3.5
5343,54,R1053,4,23-09-2025,Midday,Kadavanthra,11:20,11:21,1300,9,30,1.9
5344,54,R1053,4,23-09-2025,Midday,Elamkulam,11:24,11:25,1300,38,35,2.2
5345,54,R1053,4,23-09-2025,Midday,Vytila,11:28,11:29,1300,21,38,0.8
5346,54,R1053,4,23-09-2025,Midday,Thaikoodam,11:31,11:34,1300,35,38,0.6
5347,54,R1053,4,23-09-2025,Midday,Petta,11:37,11:40,1300,29,24,1
5348,54,R1053,4,23-09-2025,Midday,Vadakkekotta,11:42,11:44,1300,78,18,5.6
5349,54,R1053,4,23-09-2025,Midday,SN Junction,11:47,11:48,1300,32,54,3.9
5350,54,R1053,4,23-09-2025,Midday,Tripunithura,11:52,11:55,1300,20,23,3.7
5351,54,R1053,4,23-09-2025,Evening Peak,Aluva,16:00,16:03,1300,110,140,0
5352,54,R1053,4,23-09-2025,Evening Peak,Pulinchodu,16:06,16:07,1300,151,108,3.3
5353,54,R1053,4,23-09-2025,Evening Peak,Companypady,16:11,16:14,1300,122,16,11.5
5354,54,R1053,4,23-09-2025,Evening Peak,Ambattukavu,16:16,16:18,1300,151,43,19.8
5355,54,R1053,4,23-09-2025,Evening Peak,Muttom,16:19,16:21,1300,73,140,14.6
5356,54,R1053,4,23-09-2025,Evening Peak,Kalamassery,16:25,16:28,1300,139,144,14.2
5357,54,R1053,4,23-09-2025,Evening Peak,Cochin University,16:30,16:31,1300,151,114,17.1
5358,54,R1053,4,23-09-2025,Evening Peak,Pathadipalam,16:33,16:36,1300,198,138,21.7
5359,54,R1053,4,23-09-2025,Evening Peak,Edapally,16:39,16:42,1300,117,47,27.1
5360,54,R1053,4,23-09-2025,Evening Peak,Changampuzha Park,16:45,16:47,1300,188,24,39.7
5361,54,R1053,4,23-09-2025,Evening Peak,Palarivattom,16:48,16:49,1300,192,10,53.7
5362,54,R1053,4,23-09-2025,Evening Peak,JLN Stadium,16:53,16:56,1300,119,127,53.1
5363,54,R1053,4,23-09-2025,Evening Peak,Kaloor,16:57,17:00,1300,127,147,51.5
5364,54,R1053,4,23-09-2025,Evening Peak,Town Hall,17:01,17:02,1300,76,125,47.8
5365,54,R1053,4,23-09-2025,Evening Peak,M.G Road,17:05,17:06,1300,137,148,46.9
5366,54,R1053,4,23-09-2025,Evening Peak,Maharaja's College,17:10,17:13,1300,126,110,48.2
5367,54,R1053,4,23-09-2025,Evening Peak,Emakulam South,17:16,17:19,1300,184,104,54.3
5368,54,R1053,4,23-09-2025,Evening Peak,Kadavanthra,17:20,17:22,1300,106,125,52.8
5369,54,R1053,4,23-09-2025,Evening Peak,Elamkulam,17:26,17:28,1300,157,127,55.2
5370,54,R1053,4,23-09-2025,Evening Peak,Vytila,17:29,17:31,1300,124,107,56.5
5371,54,R1053,4,23-09-2025,Evening Peak,Thaikoodam,17:34,17:37,1300,170,36,66.8
5372,54,R1053,4,23-09-2025,Evening Peak,Petta,17:39,17:40,1300,136,88,70.5
5373,54,R1053,4,23-09-2025,Evening Peak,Vadakkekotta,17:43,17:46,1300,44,37,71
5374,54,R1053,4,23-09-2025,Evening Peak,SN Junction,17:48,17:50,1300,43,21,72.7
5375,54,R1053,4,23-09-2025,Evening Peak,Tripunithura,17:51,17:52,1300,99,16,79.1
5376,54,R1053,4,23-09-2025,Night,Aluva,20:00,20:03,1300,63,16,3.6
5377,54,R1053,4,23-09-2025,Night,Pulinchodu,20:05,20:06,1300,12,55,0.3
5378,54,R1053,4,23-09-2025,Night,Companypady,20:08,20:10,1300,5,5,0.3
5379,54,R1053,4,23-09-2025,Night,Ambattukavu,20:13,20:14,1300,75,66,1
5380,54,R1053,4,23-09-2025,Night,Muttom,20:19,20:22,1300,20,56,0
5381,54,R1053,4,23-09-2025,Night,Kalamassery,20:23,20:25,1300,34,12,1.7
5382,54,R1053,4,23-09-2025,Night,Cochin University,20:26,20:28,1300,61,66,1.3
5383,54,R1053,4,23-09-2025,Night,Pathadipalam,20:29,20:32,1300,33,23,2.1
5384,54,R1053,4,23-09-2025,Night,Edapally,20:34,20:35,1300,65,10,6.3
5385,54,R1053,4,23-09-2025,Night,Changampuzha Park,20:38,20:40,1300,67,30,9.2
5386,54,R1053,4,23-09-2025,Night,Palarivattom,20:43,20:46,1300,26,28,9
5387,54,R1053,4,23-09-2025,Night,JLN Stadium,20:48,20:51,1300,16,35,7.5
5388,54,R1053,4,23-09-2025,Night,Kaloor,20:54,20:57,1300,57,61,7.2
5389,54,R1053,4,23-09-2025,Night,Town Hall,20:57,21:00,1300,35,22,8.2
5390,54,R1053,4,23-09-2025,Night,M.G Road,21:03,21:06,1300,61,50,9.1
5391,54,R1053,4,23-09-2025,Night,Maharaja's College,21:08,21:10,1300,76,50,11.1
5392,54,R1053,4,23-09-2025,Night,Emakulam South,21:14,21:15,1300,36,66,8.8
5393,54,R1053,4,23-09-2025,Night,Kadavanthra,21:19,21:22,1300,38,24,9.8
5394,54,R1053,4,23-09-2025,Night,Elamkulam,21:24,21:25,1300,13,44,7.5
5395,54,R1053,4,23-09-2025,Night,Vytila,21:30,21:33,1300,79,59,9
5396,54,R1053,4,23-09-2025,Night,Thaikoodam,21:36,21:38,1300,5,5,9
5397,54,R1053,4,23-09-2025,Night,Petta,21:39,21:42,1300,47,25,10.7
5398,54,R1053,4,23-09-2025,Night,Vadakkekotta,21:43,21:45,1300,15,41,8.7
5399,54,R1053,4,23-09-2025,Night,SN Junction,21:47,21:48,1300,17,29,7.8
5400,54,R1053,4,23-09-2025,Night,Tripunithura,21:50,21:51,1300,52,62,7
5401,55,R1054,3,23-09-2025,Morning Peak,Aluva,07:00,07:02,975,178,126,5.3
5402,55,R1054,3,23-09-2025,Morning Peak,Pulinchodu,07:03,07:04,975,186,30,21.3
5403,55,R1054,3,23-09-2025,Morning Peak,Companypady,07:08,07:11,975,173,118,27
5404,55,R1054,3,23-09-2025,Morning Peak,Ambattukavu,07:13,07:15,975,47,126,18.9
5405,55,R1054,3,23-09-2025,Morning Peak,Muttom,07:16,07:18,975,122,75,23.7
5406,55,R1054,3,23-09-2025,Morning Peak,Kalamassery,07:19,07:21,975,74,145,16.4
5407,55,R1054,3,23-09-2025,Morning Peak,Cochin University,07:25,07:26,975,83,146,9.9
5408,55,R1054,3,23-09-2025,Morning Peak,Pathadipalam,07:28,07:30,975,176,102,17.5
5409,55,R1054,3,23-09-2025,Morning Peak,Edapally,07:32,07:34,975,179,20,33.8
5410,55,R1054,3,23-09-2025,Morning Peak,Changampuzha Park,07:35,07:38,975,119,54,40.5
5411,55,R1054,3,23-09-2025,Morning Peak,Palarivattom,07:38,07:39,975,145,81,47.1
5412,55,R1054,3,23-09-2025,Morning Peak,JLN Stadium,07:42,07:44,975,122,54,54.1
5413,55,R1054,3,23-09-2025,Morning Peak,Kaloor,07:46,07:49,975,183,121,60.4
5414,55,R1054,3,23-09-2025,Morning Peak,Town Hall,07:50,07:52,975,66,73,59.7
5415,55,R1054,3,23-09-2025,Morning Peak,M.G Road,07:53,07:56,975,85,120,56.1
5416,55,R1054,3,23-09-2025,Morning Peak,Maharaja's College,07:58,08:00,975,86,27,62.2
5417,55,R1054,3,23-09-2025,Morning Peak,Emakulam South,08:03,08:04,975,139,135,62.6
5418,55,R1054,3,23-09-2025,Morning Peak,Kadavanthra,08:06,08:07,975,169,66,73.1
5419,55,R1054,3,23-09-2025,Morning Peak,Elamkulam,08:09,08:12,975,137,23,84.8
5420,55,R1054,3,23-09-2025,Morning Peak,Vytila,08:14,08:15,975,129,46,93.3
5421,55,R1054,3,23-09-2025,Morning Peak,Thaikoodam,08:17,08:18,975,45,116,86.1
5422,55,R1054,3,23-09-2025,Morning Peak,Petta,08:20,08:22,975,136,59,93.9
5423,55,R1054,3,23-09-2025,Morning Peak,Vadakkekotta,08:25,08:26,975,118,143,91.4
5424,55,R1054,3,23-09-2025,Morning Peak,SN Junction,08:30,08:31,975,152,100,96.7
5425,55,R1054,3,23-09-2025,Morning Peak,Tripunithura,08:35,08:37,975,141,77,100
5426,55,R1054,3,23-09-2025,Midday,Aluva,10:00,10:02,975,59,49,1
5427,55,R1054,3,23-09-2025,Midday,Pulinchodu,10:03,10:06,975,17,35,0
5428,55,R1054,3,23-09-2025,Midday,Companypady,10:07,10:09,975,77,16,6.3
5429,55,R1054,3,23-09-2025,Midday,Ambattukavu,10:11,10:13,975,7,60,0.8
5430,55,R1054,3,23-09-2025,Midday,Muttom,10:17,10:18,975,25,6,2.8
5431,55,R1054,3,23-09-2025,Midday,Kalamassery,10:23,10:25,975,9,14,2.3
5432,55,R1054,3,23-09-2025,Midday,Cochin University,10:28,10:29,975,79,18,8.5
5433,55,R1054,3,23-09-2025,Midday,Pathadipalam,10:34,10:36,975,76,45,11.7
5434,55,R1054,3,23-09-2025,Midday,Edapally,10:39,10:41,975,13,56,7.3
5435,55,R1054,3,23-09-2025,Midday,Changampuzha Park,10:42,10:43,975,29,54,4.7
5436,55,R1054,3,23-09-2025,Midday,Palarivattom,10:45,10:48,975,59,64,4.2
5437,55,R1054,3,23-09-2025,Midday,JLN Stadium,10:48,10:50,975,42,63,2.1
5438,55,R1054,3,23-09-2025,Midday,Kaloor,10:52,10:53,975,15,59,0
5439,55,R1054,3,23-09-2025,Midday,Town Hall,10:55,10:56,975,18,61,0
5440,55,R1054,3,23-09-2025,Midday,M.G Road,10:58,11:01,975,7,49,0
5441,55,R1054,3,23-09-2025,Midday,Maharaja's College,11:03,11:06,975,76,16,6.2
5442,55,R1054,3,23-09-2025,Midday,Emakulam South,11:09,11:12,975,48,11,9.9
5443,55,R1054,3,23-09-2025,Midday,Kadavanthra,11:13,11:14,975,41,24,11.7
5444,55,R1054,3,23-09-2025,Midday,Elamkulam,11:17,11:19,975,15,10,12.2
5445,55,R1054,3,23-09-2025,Midday,Vytila,11:23,11:24,975,23,61,8.3
5446,55,R1054,3,23-09-2025,Midday,Thaikoodam,11:28,11:30,975,46,25,10.5
5447,55,R1054,3,23-09-2025,Midday,Petta,11:33,11:35,975,37,13,12.9
5448,55,R1054,3,23-09-2025,Midday,Vadakkekotta,11:39,11:42,975,17,59,8.6
5449,55,R1054,3,23-09-2025,Midday,SN Junction,11:45,11:46,975,68,19,13.6
5450,55,R1054,3,23-09-2025,Midday,Tripunithura,11:48,11:51,975,43,58,12.1
5451,55,R1054,3,23-09-2025,Evening Peak,Aluva,16:00,16:01,975,122,48,7.6
5452,55,R1054,3,23-09-2025,Evening Peak,Pulinchodu,16:06,16:07,975,150,119,10.8
5453,55,R1054,3,23-09-2025,Evening Peak,Companypady,16:11,16:14,975,131,77,16.3
5454,55,R1054,3,23-09-2025,Evening Peak,Ambattukavu,16:17,16:18,975,51,29,18.6
5455,55,R1054,3,23-09-2025,Evening Peak,Muttom,16:21,16:24,975,114,90,21
5456,55,R1054,3,23-09-2025,Evening Peak,Kalamassery,16:27,16:28,975,57,41,22.7
5457,55,R1054,3,23-09-2025,Evening Peak,Cochin University,16:33,16:35,975,137,64,30.2
5458,55,R1054,3,23-09-2025,Evening Peak,Pathadipalam,16:38,16:40,975,30,150,17.8
5459,55,R1054,3,23-09-2025,Evening Peak,Edapally,16:44,16:45,975,81,66,19.4
5460,55,R1054,3,23-09-2025,Evening Peak,Changampuzha Park,16:50,16:53,975,53,103,14.3
5461,55,R1054,3,23-09-2025,Evening Peak,Palarivattom,16:53,16:54,975,40,60,12.2
5462,55,R1054,3,23-09-2025,Evening Peak,JLN Stadium,16:58,17:00,975,51,129,4.2
5463,55,R1054,3,23-09-2025,Evening Peak,Kaloor,17:04,17:05,975,37,92,0
5464,55,R1054,3,23-09-2025,Evening Peak,Town Hall,17:07,17:09,975,99,115,0
5465,55,R1054,3,23-09-2025,Evening Peak,M.G Road,17:10,17:11,975,80,130,0
5466,55,R1054,3,23-09-2025,Evening Peak,Maharaja's College,17:16,17:19,975,143,108,3.6
5467,55,R1054,3,23-09-2025,Evening Peak,Emakulam South,17:21,17:24,975,32,14,5.4
5468,55,R1054,3,23-09-2025,Evening Peak,Kadavanthra,17:24,17:25,975,33,33,5.4
5469,55,R1054,3,23-09-2025,Evening Peak,Elamkulam,17:28,17:31,975,100,120,3.4
5470,55,R1054,3,23-09-2025,Evening Peak,Vytila,17:34,17:35,975,110,14,13.2
5471,55,R1054,3,23-09-2025,Evening Peak,Thaikoodam,17:40,17:43,975,152,71,21.5
5472,55,R1054,3,23-09-2025,Evening Peak,Petta,17:46,17:48,975,134,129,22.1
5473,55,R1054,3,23-09-2025,Evening Peak,Vadakkekotta,17:51,17:53,975,56,94,18.2
5474,55,R1054,3,23-09-2025,Evening Peak,SN Junction,17:56,17:57,975,104,77,20.9
5475,55,R1054,3,23-09-2025,Evening Peak,Tripunithura,18:02,18:03,975,171,121,26.1
5476,55,R1054,3,23-09-2025,Night,Aluva,20:00,20:01,975,7,69,0
5477,55,R1054,3,23-09-2025,Night,Pulinchodu,20:04,20:07,975,31,63,0
5478,55,R1054,3,23-09-2025,Night,Companypady,20:10,20:11,975,61,29,3.3
5479,55,R1054,3,23-09-2025,Night,Ambattukavu,20:15,20:17,975,35,25,4.3
5480,55,R1054,3,23-09-2025,Night,Muttom,20:18,20:19,975,7,34,1.5
5481,55,R1054,3,23-09-2025,Night,Kalamassery,20:22,20:23,975,41,18,3.9
5482,55,R1054,3,23-09-2025,Night,Cochin University,20:26,20:28,975,7,27,1.8
5483,55,R1054,3,23-09-2025,Night,Pathadipalam,20:32,20:33,975,15,13,2.1
5484,55,R1054,3,23-09-2025,Night,Edapally,20:38,20:40,975,31,18,3.4
5485,55,R1054,3,23-09-2025,Night,Changampuzha Park,20:43,20:46,975,41,66,0.8
5486,55,R1054,3,23-09-2025,Night,Palarivattom,20:47,20:50,975,41,56,0
5487,55,R1054,3,23-09-2025,Night,JLN Stadium,20:53,20:55,975,26,46,0
5488,55,R1054,3,23-09-2025,Night,Kaloor,20:58,20:59,975,68,27,4.2
5489,55,R1054,3,23-09-2025,Night,Town Hall,21:01,21:04,975,47,36,5.3
5490,55,R1054,3,23-09-2025,Night,M.G Road,21:04,21:07,975,53,68,3.8
5491,55,R1054,3,23-09-2025,Night,Maharaja's College,21:08,21:11,975,40,22,5.6
5492,55,R1054,3,23-09-2025,Night,Emakulam South,21:12,21:13,975,25,6,7.6
5493,55,R1054,3,23-09-2025,Night,Kadavanthra,21:16,21:17,975,12,46,4.1
5494,55,R1054,3,23-09-2025,Night,Elamkulam,21:21,21:22,975,73,58,5.6
5495,55,R1054,3,23-09-2025,Night,Vytila,21:24,21:26,975,31,70,1.6
5496,55,R1054,3,23-09-2025,Night,Thaikoodam,21:29,21:30,975,32,56,0
5497,55,R1054,3,23-09-2025,Night,Petta,21:35,21:37,975,28,32,0
5498,55,R1054,3,23-09-2025,Night,Vadakkekotta,21:40,21:42,975,44,58,0
5499,55,R1054,3,23-09-2025,Night,SN Junction,21:44,21:47,975,16,50,0
5500,55,R1054,3,23-09-2025,Night,Tripunithura,21:48,21:49,975,67,60,0.7
5501,56,R1055,3,23-09-2025,Morning Peak,Aluva,07:00,07:03,975,102,68,3.5
5502,56,R1055,3,23-09-2025,Morning Peak,Pulinchodu,07:04,07:07,975,60,78,1.6
5503,56,R1055,3,23-09-2025,Morning Peak,Companypady,07:08,07:11,975,157,126,4.8
5504,56,R1055,3,23-09-2025,Morning Peak,Ambattukavu,07:12,07:15,975,196,91,15.6
5505,56,R1055,3,23-09-2025,Morning Peak,Muttom,07:18,07:20,975,156,146,16.6
5506,56,R1055,3,23-09-2025,Morning Peak,Kalamassery,07:21,07:24,975,96,13,25.1
5507,56,R1055,3,23-09-2025,Morning Peak,Cochin University,07:25,07:28,975,119,69,30.3
5508,56,R1055,3,23-09-2025,Morning Peak,Pathadipalam,07:29,07:30,975,176,31,45.1
5509,56,R1055,3,23-09-2025,Morning Peak,Edapally,07:33,07:36,975,45,115,37.9
5510,56,R1055,3,23-09-2025,Morning Peak,Changampuzha Park,07:38,07:40,975,175,27,53.1
5511,56,R1055,3,23-09-2025,Morning Peak,Palarivattom,07:41,07:43,975,156,39,65.1
5512,56,R1055,3,23-09-2025,Morning Peak,JLN Stadium,07:45,07:47,975,72,53,67.1
5513,56,R1055,3,23-09-2025,Morning Peak,Kaloor,07:50,07:53,975,149,43,77.9
5514,56,R1055,3,23-09-2025,Morning Peak,Town Hall,07:53,07:56,975,97,129,74.7
5515,56,R1055,3,23-09-2025,Morning Peak,M.G Road,07:57,08:00,975,37,61,72.2
5516,56,R1055,3,23-09-2025,Morning Peak,Maharaja's College,08:01,08:04,975,188,82,83.1
5517,56,R1055,3,23-09-2025,Morning Peak,Emakulam South,08:07,08:08,975,189,128,89.3
5518,56,R1055,3,23-09-2025,Morning Peak,Kadavanthra,08:11,08:13,975,167,56,100
5519,56,R1055,3,23-09-2025,Morning Peak,Elamkulam,08:15,08:16,975,111,64,100
5520,56,R1055,3,23-09-2025,Morning Peak,Vytila,08:20,08:23,975,111,13,100
5521,56,R1055,3,23-09-2025,Morning Peak,Thaikoodam,08:24,08:25,975,86,142,94.3
5522,56,R1055,3,23-09-2025,Morning Peak,Petta,08:28,08:29,975,122,71,99.5
5523,56,R1055,3,23-09-2025,Morning Peak,Vadakkekotta,08:33,08:34,975,41,33,100
5524,56,R1055,3,23-09-2025,Morning Peak,SN Junction,08:37,08:40,975,182,132,100
5525,56,R1055,3,23-09-2025,Morning Peak,Tripunithura,08:40,08:41,975,43,133,90.8
5526,56,R1055,3,23-09-2025,Midday,Aluva,10:00,10:01,975,80,58,2.3
5527,56,R1055,3,23-09-2025,Midday,Pulinchodu,10:05,10:08,975,44,28,3.9
5528,56,R1055,3,23-09-2025,Midday,Companypady,10:09,10:12,975,19,27,3.1
5529,56,R1055,3,23-09-2025,Midday,Ambattukavu,10:14,10:15,975,43,33,4.1
5530,56,R1055,3,23-09-2025,Midday,Muttom,10:17,10:19,975,41,57,2.5
5531,56,R1055,3,23-09-2025,Midday,Kalamassery,10:21,10:24,975,51,40,3.6
5532,56,R1055,3,23-09-2025,Midday,Cochin University,10:27,10:28,975,5,29,1.1
5533,56,R1055,3,23-09-2025,Midday,Pathadipalam,10:31,10:34,975,34,39,0.6
5534,56,R1055,3,23-09-2025,Midday,Edapally,10:36,10:39,975,67,48,2.6
5535,56,R1055,3,23-09-2025,Midday,Changampuzha Park,10:41,10:43,975,53,29,5
5536,56,R1055,3,23-09-2025,Midday,Palarivattom,10:44,10:45,975,49,12,8.8
5537,56,R1055,3,23-09-2025,Midday,JLN Stadium,10:50,10:53,975,13,34,6.7
5538,56,R1055,3,23-09-2025,Midday,Kaloor,10:53,10:56,975,70,5,13.3
5539,56,R1055,3,23-09-2025,Midday,Town Hall,10:58,11:01,975,79,56,15.7
5540,56,R1055,3,23-09-2025,Midday,M.G Road,11:04,11:07,975,52,35,17.4
5541,56,R1055,3,23-09-2025,Midday,Maharaja's College,11:08,11:11,975,70,37,20.8
5542,56,R1055,3,23-09-2025,Midday,Emakulam South,11:11,11:12,975,51,49,21
5543,56,R1055,3,23-09-2025,Midday,Kadavanthra,11:17,11:19,975,28,62,17.5
5544,56,R1055,3,23-09-2025,Midday,Elamkulam,11:22,11:23,975,24,47,15.2
5545,56,R1055,3,23-09-2025,Midday,Vytila,11:26,11:28,975,53,12,19.4
5546,56,R1055,3,23-09-2025,Midday,Thaikoodam,11:31,11:33,975,18,47,16.4
5547,56,R1055,3,23-09-2025,Midday,Petta,11:35,11:38,975,79,47,19.7
5548,56,R1055,3,23-09-2025,Midday,Vadakkekotta,11:40,11:41,975,47,24,22.1
5549,56,R1055,3,23-09-2025,Midday,SN Junction,11:45,11:48,975,61,61,22.1
5550,56,R1055,3,23-09-2025,Midday,Tripunithura,11:49,11:50,975,14,10,22.5
5551,56,R1055,3,23-09-2025,Evening Peak,Aluva,16:00,16:01,975,31,51,0
5552,56,R1055,3,23-09-2025,Evening Peak,Pulinchodu,16:06,16:09,975,176,10,17
5553,56,R1055,3,23-09-2025,Evening Peak,Companypady,16:11,16:14,975,151,121,20.1
5554,56,R1055,3,23-09-2025,Evening Peak,Ambattukavu,16:16,16:18,975,132,89,24.5
5555,56,R1055,3,23-09-2025,Evening Peak,Muttom,16:20,16:22,975,50,15,28.1
5556,56,R1055,3,23-09-2025,Evening Peak,Kalamassery,16:25,16:28,975,195,37,44.3
5557,56,R1055,3,23-09-2025,Evening Peak,Cochin University,16:28,16:30,975,143,51,53.7
5558,56,R1055,3,23-09-2025,Evening Peak,Pathadipalam,16:31,16:32,975,118,36,62.2
5559,56,R1055,3,23-09-2025,Evening Peak,Edapally,16:34,16:35,975,90,118,59.3
5560,56,R1055,3,23-09-2025,Evening Peak,Changampuzha Park,16:38,16:41,975,34,121,50.4
5561,56,R1055,3,23-09-2025,Evening Peak,Palarivattom,16:43,16:44,975,165,132,53.7
5562,56,R1055,3,23-09-2025,Evening Peak,JLN Stadium,16:47,16:48,975,134,59,61.4
5563,56,R1055,3,23-09-2025,Evening Peak,Kaloor,16:52,16:55,975,121,49,68.8
5564,56,R1055,3,23-09-2025,Evening Peak,Town Hall,16:57,17:00,975,151,117,72.3
5565,56,R1055,3,23-09-2025,Evening Peak,M.G Road,17:02,17:04,975,105,15,81.5
5566,56,R1055,3,23-09-2025,Evening Peak,Maharaja's College,17:07,17:09,975,120,115,82.1
5567,56,R1055,3,23-09-2025,Evening Peak,Emakulam South,17:11,17:14,975,44,83,78.1
5568,56,R1055,3,23-09-2025,Evening Peak,Kadavanthra,17:14,17:17,975,115,51,84.6
5569,56,R1055,3,23-09-2025,Evening Peak,Elamkulam,17:19,17:21,975,154,32,97.1
5570,56,R1055,3,23-09-2025,Evening Peak,Vytila,17:24,17:26,975,100,71,100
5571,56,R1055,3,23-09-2025,Evening Peak,Thaikoodam,17:28,17:31,975,118,134,98.4
5572,56,R1055,3,23-09-2025,Evening Peak,Petta,17:34,17:36,975,80,33,100
5573,56,R1055,3,23-09-2025,Evening Peak,Vadakkekotta,17:38,17:41,975,118,73,100
5574,56,R1055,3,23-09-2025,Evening Peak,SN Junction,17:42,17:44,975,48,53,99.5
5575,56,R1055,3,23-09-2025,Evening Peak,Tripunithura,17:46,17:49,975,143,36,100
5576,56,R1055,3,23-09-2025,Night,Aluva,20:00,20:02,975,28,21,0.7
5577,56,R1055,3,23-09-2025,Night,Pulinchodu,20:05,20:06,975,39,59,0
5578,56,R1055,3,23-09-2025,Night,Companypady,20:08,20:10,975,79,45,3.5
5579,56,R1055,3,23-09-2025,Night,Ambattukavu,20:11,20:13,975,13,66,0
5580,56,R1055,3,23-09-2025,Night,Muttom,20:16,20:17,975,68,10,5.9
5581,56,R1055,3,23-09-2025,Night,Kalamassery,20:20,20:22,975,9,27,4.1
5582,56,R1055,3,23-09-2025,Night,Cochin University,20:26,20:27,975,37,20,5.8
5583,56,R1055,3,23-09-2025,Night,Pathadipalam,20:29,20:30,975,21,24,5.5
5584,56,R1055,3,23-09-2025,Night,Edapally,20:35,20:38,975,25,25,5.5
5585,56,R1055,3,23-09-2025,Night,Changampuzha Park,20:38,20:41,975,42,36,6.2
5586,56,R1055,3,23-09-2025,Night,Palarivattom,20:44,20:45,975,24,54,3.1
5587,56,R1055,3,23-09-2025,Night,JLN Stadium,20:49,20:52,975,73,20,8.5
5588,56,R1055,3,23-09-2025,Night,Kaloor,20:52,20:55,975,78,68,9.5
5589,56,R1055,3,23-09-2025,Night,Town Hall,20:56,20:58,975,30,26,9.9
5590,56,R1055,3,23-09-2025,Night,M.G Road,21:01,21:04,975,26,58,6.7
5591,56,R1055,3,23-09-2025,Night,Maharaja's College,21:04,21:07,975,78,45,10.1
5592,56,R1055,3,23-09-2025,Night,Emakulam South,21:10,21:11,975,31,45,8.6
5593,56,R1055,3,23-09-2025,Night,Kadavanthra,21:16,21:18,975,64,18,13.3
5594,56,R1055,3,23-09-2025,Night,Elamkulam,21:19,21:22,975,49,29,15.4
5595,56,R1055,3,23-09-2025,Night,Vytila,21:25,21:26,975,29,11,17.2
5596,56,R1055,3,23-09-2025,Night,Thaikoodam,21:30,21:33,975,77,37,21.3
5597,56,R1055,3,23-09-2025,Night,Petta,21:35,21:36,975,16,18,21.1
5598,56,R1055,3,23-09-2025,Night,Vadakkekotta,21:40,21:43,975,7,27,19.1
5599,56,R1055,3,23-09-2025,Night,SN Junction,21:45,21:47,975,33,39,18.5
5600,56,R1055,3,23-09-2025,Night,Tripunithura,21:48,21:51,975,31,47,16.8
5601,57,R1056,6,23-09-2025,Morning Peak,Aluva,07:00,07:03,1800,122,115,0.4
5602,57,R1056,6,23-09-2025,Morning Peak,Pulinchodu,07:04,07:06,1800,154,61,5.6
5603,57,R1056,6,23-09-2025,Morning Peak,Companypady,07:08,07:09,1800,129,55,9.7
5604,57,R1056,6,23-09-2025,Morning Peak,Ambattukavu,07:12,07:15,1800,70,54,10.6
5605,57,R1056,6,23-09-2025,Morning Peak,Muttom,07:18,07:20,1800,87,111,9.2
5606,57,R1056,6,23-09-2025,Morning Peak,Kalamassery,07:21,07:22,1800,134,42,14.3
5607,57,R1056,6,23-09-2025,Morning Peak,Cochin University,07:26,07:29,1800,42,122,9.9
5608,57,R1056,6,23-09-2025,Morning Peak,Pathadipalam,07:29,07:32,1800,48,12,11.9
5609,57,R1056,6,23-09-2025,Morning Peak,Edapally,07:32,07:33,1800,88,74,12.7
5610,57,R1056,6,23-09-2025,Morning Peak,Changampuzha Park,07:38,07:41,1800,39,94,9.6
5611,57,R1056,6,23-09-2025,Morning Peak,Palarivattom,07:43,07:44,1800,169,25,17.6
5612,57,R1056,6,23-09-2025,Morning Peak,JLN Stadium,07:49,07:51,1800,177,78,23.1
5613,57,R1056,6,23-09-2025,Morning Peak,Kaloor,07:53,07:56,1800,136,66,27
5614,57,R1056,6,23-09-2025,Morning Peak,Town Hall,07:59,08:02,1800,131,47,31.7
5615,57,R1056,6,23-09-2025,Morning Peak,M.G Road,08:05,08:06,1800,80,10,35.6
5616,57,R1056,6,23-09-2025,Morning Peak,Maharaja's College,08:08,08:11,1800,159,131,37.1
5617,57,R1056,6,23-09-2025,Morning Peak,Emakulam South,08:14,08:15,1800,143,120,38.4
